actual,predicted,residual
4.0,6.1388096209082335,-2.1388096209082335
7.5,8.545489327249278,-1.0454893272492782
9.5,11.486511478731957,-1.9865114787319573
15.5,16.335902380577835,-0.835902380577835
11.5,11.66318803962824,-0.16318803962824013
15.5,12.649431014244012,2.850568985755988
4.5,7.172078797085684,-2.6720787970856836
15.5,15.35469926726227,0.1453007327377307
11.0,7.238076802992638,3.761923197007362
28.5,27.813391421328816,0.6866085786711835
5.0,5.683931132987781,-0.6839311329877811
7.0,6.947079253985117,0.05292074601488306
17.0,16.863547572622977,0.1364524273770229
11.0,10.906604161743589,0.09339583825641107
7.0,10.512954807104933,-3.512954807104933
7.5,9.620485688627621,-2.120485688627621
5.5,6.882009999392466,-1.3820099993924657
6.5,8.77449124783103,-2.2744912478310297
8.5,7.698159014313158,0.8018409856868418
8.5,9.898055608448594,-1.398055608448594
13.5,10.337644533208511,3.162355466791489
6.0,6.465140345954638,-0.46514034595463816
9.0,10.929272687151302,-1.9292726871513022
12.0,8.523956054104296,3.4760439458957038
9.0,9.939948335722447,-0.9399483357224465
22.5,16.33622824213766,6.163771757862339
5.5,6.458948041790981,-0.9589480417909808
5.0,5.381917515940573,-0.38191751594057344
8.5,10.049333691549617,-1.5493336915496165
23.5,23.273595607166996,0.22640439283300395
9.5,10.508679597708934,-1.0086795977089338
6.5,9.464496369165232,-2.964496369165232
24.5,22.53468045085915,1.965319549140851
7.0,10.296278025303632,-3.296278025303632
4.5,4.966104100628265,-0.46610410062826535
17.0,16.848157138825083,0.15184286117491652
10.0,11.26272261016575,-1.2627226101657492
6.0,6.398286375682449,-0.3982863756824493
10.5,8.403390807943637,2.0966091920563628
7.0,7.331459454166632,-0.33145945416663203
7.0,6.279100112262276,0.7208998877377244
9.5,10.114831548164489,-0.6148315481644886
17.0,15.029657932111768,1.9703420678882324
35.0,35.67618514460757,-0.6761851446075724
43.0,40.95902305790723,2.040976942092769
7.0,6.26780084190976,0.73219915809024
21.5,22.146964385326093,-0.6469643853260933
5.0,6.129583955374112,-1.1295839553741116
5.5,7.262004321358221,-1.762004321358221
11.5,6.658495116363256,4.841504883636744
20.0,18.093899959574557,1.906100040425443
7.0,7.914232092627952,-0.9142320926279517
6.5,6.742529929439342,-0.2425299294393417
12.0,14.08479889780352,-2.0847988978035197
8.0,9.025011339196322,-1.0250113391963218
16.0,16.41989412309987,-0.4198941230998692
62.5,30.529432243885246,31.970567756114754
21.5,21.550780035140335,-0.05078003514033469
5.0,5.752744935339091,-0.7527449353390914
29.0,32.224979039294425,-3.224979039294425
4.0,5.67456897630686,-1.67456897630686
13.5,16.180722580768222,-2.6807225807682222
5.0,7.265448879289784,-2.2654488792897842
5.0,7.537172566111234,-2.5371725661112343
29.0,19.811605915991063,9.188394084008937
6.5,7.031423894564933,-0.5314238945649334
12.0,14.288320296729784,-2.2883202967297844
6.5,7.530400530825631,-1.0304005308256308
5.5,7.7007735921952465,-2.2007735921952465
6.5,6.8244366545719,-0.3244366545719002
9.5,11.384723695550653,-1.8847236955506528
13.0,12.886285557047225,0.11371444295277477
3.5,5.230144835257919,-1.730144835257919
7.5,6.903063707595524,0.5969362924044761
17.5,16.849522932314304,0.6504770676856957
22.5,13.626997250518004,8.873002749481996
9.5,10.571433688358285,-1.071433688358285
16.0,13.940140644128867,2.059859355871133
5.5,8.325025513909353,-2.8250255139093525
17.0,13.643971760785304,3.3560282392146963
15.5,15.371505094467643,0.12849490553235654
5.5,6.454026457086323,-0.9540264570863233
7.5,7.24734967332816,0.25265032667183984
10.0,12.757852174915506,-2.757852174915506
14.5,13.248465584321375,1.2515344156786252
14.5,12.272883252764931,2.227116747235069
5.5,5.440996122812172,0.05900387718782785
8.5,9.34758216272747,-0.8475821627274698
5.0,7.804517558466958,-2.8045175584669577
14.0,13.320082036188088,0.6799179638119117
6.5,8.851701387899535,-2.351701387899535
10.5,12.618063045657946,-2.118063045657946
21.0,16.582446247132225,4.417553752867775
6.5,7.905263226042061,-1.4052632260420612
7.0,7.487578555269862,-0.48757855526986216
9.5,7.0938841799955785,2.4061158200044215
9.5,9.647336432567727,-0.14733643256772666
6.0,7.860284835280145,-1.8602848352801447
15.0,17.375667735821917,-2.375667735821917
19.0,12.502201787902903,6.497798212097097
5.5,8.548948797969292,-3.0489487979692917
10.5,12.223961520646851,-1.723961520646851
52.0,52.989541970750096,-0.9895419707500963
4.0,5.323725818191017,-1.3237258181910168
8.0,7.4059380756703845,0.5940619243296155
21.5,20.40848168067409,1.0915183193259104
14.5,13.099297327875993,1.400702672124007
7.5,6.5891221879737065,0.9108778120262935
15.5,13.265876822016258,2.234123177983742
4.5,5.929998233183248,-1.4299982331832481
6.5,8.341666557422535,-1.8416665574225348
5.0,5.363215091578606,-0.3632150915786063
12.0,8.98155648725458,3.0184435127454208
6.5,7.4291352669071795,-0.9291352669071795
7.0,7.0242907034250965,-0.024290703425096538
5.0,6.572983464455737,-1.5729834644557368
20.5,15.339158067126343,5.160841932873657
3.5,5.363215091578606,-1.8632150915786063
6.0,6.860982825595619,-0.8609828255956193
13.5,12.308983833736962,1.1910161662630383
14.5,8.822431452839044,5.677568547160956
6.5,7.180912493065948,-0.6809124930659483
29.5,28.10069050206416,1.399309497935839
12.5,12.876001525725975,-0.3760015257259752
8.5,8.915978715495484,-0.41597871549548415
5.0,5.592950749455562,-0.5929507494555617
9.0,5.47154882310066,3.52845117689934
6.5,7.069530555120724,-0.5695305551207239
38.0,35.83654259593136,2.1634574040686374
4.0,7.698159014313158,-3.698159014313158
12.5,15.606044009235077,-3.1060440092350774
15.0,16.19543345204349,-1.1954334520434884
14.5,15.527909341987106,-1.0279093419871064
7.0,8.847907921281148,-1.8479079212811484
6.5,5.7653890521883975,0.7346109478116025
15.5,16.381776508760176,-0.8817765087601757
14.0,9.321472811690189,4.678527188309811
46.0,45.87943690899142,0.12056309100857732
5.5,7.643132884467535,-2.1431328844675352
7.0,9.879372846846408,-2.879372846846408
11.0,14.27772134883011,-3.2777213488301093
